question_id,question,answer,contexts,cited_sources,dimension,rater_1,rater_2,rater_3,notes,mean_rating,rating_std
12,Design a file sharing service like Dropbox,Error generating answer: Both Groq and Ollama providers failed. Ensure Ollama is running (ollama serve) and llama3.2 model is pulled (ollama pull llama3.2),"- [Design Distributed Counter](https://systemdesign.one/distributed-counter-system-design/)
- [Design File Sharing System like Dropbox](https://www.youtube.com/watch?v=U0xTu6E2CT8)

---

| Question | Reference(s) |
|---|---|
| Design a file sync service like Dropbox | [youtube.com](https://www.youtube.com/watch?v=PE4gwstWhmc) |

---

##  
### File Sharing  
15. Design a documentation system like Google Docs  
16. Design a file management system like Amazon S3

---

* [Bandaid: Service Proxy at Dropbox](https://dropbox.tech/infrastructure/meet-bandaid-the-dropbox-service-proxy)

---

##  
### Location Based Services  
11. Design a cab-aggregation service like Uber  
12. [Design a food-aggregation service like Doordash](https://interviewready.io/learn/system-design-course/location_based_databases/location_representation)",[],correctness,4.0,4.0,4.0,,4.0,0.0
12,Design a file sharing service like Dropbox,Error generating answer: Both Groq and Ollama providers failed. Ensure Ollama is running (ollama serve) and llama3.2 model is pulled (ollama pull llama3.2),"- [Design Distributed Counter](https://systemdesign.one/distributed-counter-system-design/)
- [Design File Sharing System like Dropbox](https://www.youtube.com/watch?v=U0xTu6E2CT8)

---

| Question | Reference(s) |
|---|---|
| Design a file sync service like Dropbox | [youtube.com](https://www.youtube.com/watch?v=PE4gwstWhmc) |

---

##  
### File Sharing  
15. Design a documentation system like Google Docs  
16. Design a file management system like Amazon S3

---

* [Bandaid: Service Proxy at Dropbox](https://dropbox.tech/infrastructure/meet-bandaid-the-dropbox-service-proxy)

---

##  
### Location Based Services  
11. Design a cab-aggregation service like Uber  
12. [Design a food-aggregation service like Doordash](https://interviewready.io/learn/system-design-course/location_based_databases/location_representation)",[],completeness,3.0,3.0,3.0,,3.0,0.0
12,Design a file sharing service like Dropbox,Error generating answer: Both Groq and Ollama providers failed. Ensure Ollama is running (ollama serve) and llama3.2 model is pulled (ollama pull llama3.2),"- [Design Distributed Counter](https://systemdesign.one/distributed-counter-system-design/)
- [Design File Sharing System like Dropbox](https://www.youtube.com/watch?v=U0xTu6E2CT8)

---

| Question | Reference(s) |
|---|---|
| Design a file sync service like Dropbox | [youtube.com](https://www.youtube.com/watch?v=PE4gwstWhmc) |

---

##  
### File Sharing  
15. Design a documentation system like Google Docs  
16. Design a file management system like Amazon S3

---

* [Bandaid: Service Proxy at Dropbox](https://dropbox.tech/infrastructure/meet-bandaid-the-dropbox-service-proxy)

---

##  
### Location Based Services  
11. Design a cab-aggregation service like Uber  
12. [Design a food-aggregation service like Doordash](https://interviewready.io/learn/system-design-course/location_based_databases/location_representation)",[],relevance,5.0,5.0,5.0,,5.0,0.0
12,Design a file sharing service like Dropbox,Error generating answer: Both Groq and Ollama providers failed. Ensure Ollama is running (ollama serve) and llama3.2 model is pulled (ollama pull llama3.2),"- [Design Distributed Counter](https://systemdesign.one/distributed-counter-system-design/)
- [Design File Sharing System like Dropbox](https://www.youtube.com/watch?v=U0xTu6E2CT8)

---

| Question | Reference(s) |
|---|---|
| Design a file sync service like Dropbox | [youtube.com](https://www.youtube.com/watch?v=PE4gwstWhmc) |

---

##  
### File Sharing  
15. Design a documentation system like Google Docs  
16. Design a file management system like Amazon S3

---

* [Bandaid: Service Proxy at Dropbox](https://dropbox.tech/infrastructure/meet-bandaid-the-dropbox-service-proxy)

---

##  
### Location Based Services  
11. Design a cab-aggregation service like Uber  
12. [Design a food-aggregation service like Doordash](https://interviewready.io/learn/system-design-course/location_based_databases/location_representation)",[],clarity,5.0,4.0,5.0,,4.666666666666667,0.5773502691896258
12,Design a file sharing service like Dropbox,Error generating answer: Both Groq and Ollama providers failed. Ensure Ollama is running (ollama serve) and llama3.2 model is pulled (ollama pull llama3.2),"- [Design Distributed Counter](https://systemdesign.one/distributed-counter-system-design/)
- [Design File Sharing System like Dropbox](https://www.youtube.com/watch?v=U0xTu6E2CT8)

---

| Question | Reference(s) |
|---|---|
| Design a file sync service like Dropbox | [youtube.com](https://www.youtube.com/watch?v=PE4gwstWhmc) |

---

##  
### File Sharing  
15. Design a documentation system like Google Docs  
16. Design a file management system like Amazon S3

---

* [Bandaid: Service Proxy at Dropbox](https://dropbox.tech/infrastructure/meet-bandaid-the-dropbox-service-proxy)

---

##  
### Location Based Services  
11. Design a cab-aggregation service like Uber  
12. [Design a food-aggregation service like Doordash](https://interviewready.io/learn/system-design-course/location_based_databases/location_representation)",[],citations,3.0,4.0,4.0,,3.6666666666666665,0.5773502691896258
13,Design a global load balancer for multi-region deployment,Error generating answer: Both Groq and Ollama providers failed. Ensure Ollama is running (ollama serve) and llama3.2 model is pulled (ollama pull llama3.2),"appropriate client.  Load balancers are effective at:

---

- [DigitalOcean Load Balancing](https://www.digitalocean.com/docs/networking/load-balancers/) - If you're a digitalocean customer, this is a good option, very cheap, regional availability, scalable, easy to deploy among your other droplets.

---

*   Global Server Load Balancing (GSLB): Distributes traffic across multiple geographical locations to improve redundancy and performance on a global scale.

---

## Multi-Service Deployment

---

### Load balancer vs reverse proxy  
* Deploying a load balancer is useful when you have multiple servers.  Often, load balancers  route traffic to a set of servers serving the same function.",[],correctness,4.0,3.0,3.0,,3.3333333333333335,0.5773502691896258
13,Design a global load balancer for multi-region deployment,Error generating answer: Both Groq and Ollama providers failed. Ensure Ollama is running (ollama serve) and llama3.2 model is pulled (ollama pull llama3.2),"appropriate client.  Load balancers are effective at:

---

- [DigitalOcean Load Balancing](https://www.digitalocean.com/docs/networking/load-balancers/) - If you're a digitalocean customer, this is a good option, very cheap, regional availability, scalable, easy to deploy among your other droplets.

---

*   Global Server Load Balancing (GSLB): Distributes traffic across multiple geographical locations to improve redundancy and performance on a global scale.

---

## Multi-Service Deployment

---

### Load balancer vs reverse proxy  
* Deploying a load balancer is useful when you have multiple servers.  Often, load balancers  route traffic to a set of servers serving the same function.",[],completeness,3.0,4.0,3.0,,3.3333333333333335,0.5773502691896258
13,Design a global load balancer for multi-region deployment,Error generating answer: Both Groq and Ollama providers failed. Ensure Ollama is running (ollama serve) and llama3.2 model is pulled (ollama pull llama3.2),"appropriate client.  Load balancers are effective at:

---

- [DigitalOcean Load Balancing](https://www.digitalocean.com/docs/networking/load-balancers/) - If you're a digitalocean customer, this is a good option, very cheap, regional availability, scalable, easy to deploy among your other droplets.

---

*   Global Server Load Balancing (GSLB): Distributes traffic across multiple geographical locations to improve redundancy and performance on a global scale.

---

## Multi-Service Deployment

---

### Load balancer vs reverse proxy  
* Deploying a load balancer is useful when you have multiple servers.  Often, load balancers  route traffic to a set of servers serving the same function.",[],relevance,4.0,4.0,4.0,,4.0,0.0
13,Design a global load balancer for multi-region deployment,Error generating answer: Both Groq and Ollama providers failed. Ensure Ollama is running (ollama serve) and llama3.2 model is pulled (ollama pull llama3.2),"appropriate client.  Load balancers are effective at:

---

- [DigitalOcean Load Balancing](https://www.digitalocean.com/docs/networking/load-balancers/) - If you're a digitalocean customer, this is a good option, very cheap, regional availability, scalable, easy to deploy among your other droplets.

---

*   Global Server Load Balancing (GSLB): Distributes traffic across multiple geographical locations to improve redundancy and performance on a global scale.

---

## Multi-Service Deployment

---

### Load balancer vs reverse proxy  
* Deploying a load balancer is useful when you have multiple servers.  Often, load balancers  route traffic to a set of servers serving the same function.",[],clarity,4.0,4.0,5.0,,4.333333333333333,0.5773502691896258
13,Design a global load balancer for multi-region deployment,Error generating answer: Both Groq and Ollama providers failed. Ensure Ollama is running (ollama serve) and llama3.2 model is pulled (ollama pull llama3.2),"appropriate client.  Load balancers are effective at:

---

- [DigitalOcean Load Balancing](https://www.digitalocean.com/docs/networking/load-balancers/) - If you're a digitalocean customer, this is a good option, very cheap, regional availability, scalable, easy to deploy among your other droplets.

---

*   Global Server Load Balancing (GSLB): Distributes traffic across multiple geographical locations to improve redundancy and performance on a global scale.

---

## Multi-Service Deployment

---

### Load balancer vs reverse proxy  
* Deploying a load balancer is useful when you have multiple servers.  Often, load balancers  route traffic to a set of servers serving the same function.",[],citations,3.0,3.0,3.0,,3.0,0.0
14,How do you design Twitter's newsfeed?,Error generating answer: Both Groq and Ollama providers failed. Ensure Ollama is running (ollama serve) and llama3.2 model is pulled (ollama pull llama3.2),"- Push Model (or Fan-out on write)  
![newsfeed-push-model](https://raw.githubusercontent.com/karanpratapsingh/portfolio/master/public/static/courses/system-design/chapter-V/twitter/newsfeed-push-model.png)

---

- Pull Model (or Fan-out on load)  
![newsfeed-pull-model](https://raw.githubusercontent.com/karanpratapsingh/portfolio/master/public/static/courses/system-design/chapter-V/twitter/newsfeed-pull-model.png)

---

| Design the Facebook news feed function |

---

* [How to Design Stack Overflow](https://bytebytego.com/guides/how-will-you-design-the-stack-overflow-website)
* [Twitter 1.0 Tech Stack](https://bytebytego.com/guides/twitter-10-tech-stack)

---

* [How does Twitter recommend “For You” Timeline in 1.5 seconds?](https://bytebytego.com/guides/how-does-twitter-recommend-tweets)",[],correctness,4.0,5.0,4.0,,4.333333333333333,0.5773502691896258
14,How do you design Twitter's newsfeed?,Error generating answer: Both Groq and Ollama providers failed. Ensure Ollama is running (ollama serve) and llama3.2 model is pulled (ollama pull llama3.2),"- Push Model (or Fan-out on write)  
![newsfeed-push-model](https://raw.githubusercontent.com/karanpratapsingh/portfolio/master/public/static/courses/system-design/chapter-V/twitter/newsfeed-push-model.png)

---

- Pull Model (or Fan-out on load)  
![newsfeed-pull-model](https://raw.githubusercontent.com/karanpratapsingh/portfolio/master/public/static/courses/system-design/chapter-V/twitter/newsfeed-pull-model.png)

---

| Design the Facebook news feed function |

---

* [How to Design Stack Overflow](https://bytebytego.com/guides/how-will-you-design-the-stack-overflow-website)
* [Twitter 1.0 Tech Stack](https://bytebytego.com/guides/twitter-10-tech-stack)

---

* [How does Twitter recommend “For You” Timeline in 1.5 seconds?](https://bytebytego.com/guides/how-does-twitter-recommend-tweets)",[],completeness,4.0,5.0,5.0,,4.666666666666667,0.5773502691896258
14,How do you design Twitter's newsfeed?,Error generating answer: Both Groq and Ollama providers failed. Ensure Ollama is running (ollama serve) and llama3.2 model is pulled (ollama pull llama3.2),"- Push Model (or Fan-out on write)  
![newsfeed-push-model](https://raw.githubusercontent.com/karanpratapsingh/portfolio/master/public/static/courses/system-design/chapter-V/twitter/newsfeed-push-model.png)

---

- Pull Model (or Fan-out on load)  
![newsfeed-pull-model](https://raw.githubusercontent.com/karanpratapsingh/portfolio/master/public/static/courses/system-design/chapter-V/twitter/newsfeed-pull-model.png)

---

| Design the Facebook news feed function |

---

* [How to Design Stack Overflow](https://bytebytego.com/guides/how-will-you-design-the-stack-overflow-website)
* [Twitter 1.0 Tech Stack](https://bytebytego.com/guides/twitter-10-tech-stack)

---

* [How does Twitter recommend “For You” Timeline in 1.5 seconds?](https://bytebytego.com/guides/how-does-twitter-recommend-tweets)",[],relevance,4.0,4.0,4.0,,4.0,0.0
14,How do you design Twitter's newsfeed?,Error generating answer: Both Groq and Ollama providers failed. Ensure Ollama is running (ollama serve) and llama3.2 model is pulled (ollama pull llama3.2),"- Push Model (or Fan-out on write)  
![newsfeed-push-model](https://raw.githubusercontent.com/karanpratapsingh/portfolio/master/public/static/courses/system-design/chapter-V/twitter/newsfeed-push-model.png)

---

- Pull Model (or Fan-out on load)  
![newsfeed-pull-model](https://raw.githubusercontent.com/karanpratapsingh/portfolio/master/public/static/courses/system-design/chapter-V/twitter/newsfeed-pull-model.png)

---

| Design the Facebook news feed function |

---

* [How to Design Stack Overflow](https://bytebytego.com/guides/how-will-you-design-the-stack-overflow-website)
* [Twitter 1.0 Tech Stack](https://bytebytego.com/guides/twitter-10-tech-stack)

---

* [How does Twitter recommend “For You” Timeline in 1.5 seconds?](https://bytebytego.com/guides/how-does-twitter-recommend-tweets)",[],clarity,4.0,4.0,3.0,,3.6666666666666665,0.5773502691896258
14,How do you design Twitter's newsfeed?,Error generating answer: Both Groq and Ollama providers failed. Ensure Ollama is running (ollama serve) and llama3.2 model is pulled (ollama pull llama3.2),"- Push Model (or Fan-out on write)  
![newsfeed-push-model](https://raw.githubusercontent.com/karanpratapsingh/portfolio/master/public/static/courses/system-design/chapter-V/twitter/newsfeed-push-model.png)

---

- Pull Model (or Fan-out on load)  
![newsfeed-pull-model](https://raw.githubusercontent.com/karanpratapsingh/portfolio/master/public/static/courses/system-design/chapter-V/twitter/newsfeed-pull-model.png)

---

| Design the Facebook news feed function |

---

* [How to Design Stack Overflow](https://bytebytego.com/guides/how-will-you-design-the-stack-overflow-website)
* [Twitter 1.0 Tech Stack](https://bytebytego.com/guides/twitter-10-tech-stack)

---

* [How does Twitter recommend “For You” Timeline in 1.5 seconds?](https://bytebytego.com/guides/how-does-twitter-recommend-tweets)",[],citations,4.0,4.0,4.0,,4.0,0.0
15,How does Netflix handle video streaming at scale?,Error generating answer: Both Groq and Ollama providers failed. Ensure Ollama is running (ollama serve) and llama3.2 model is pulled (ollama pull llama3.2),"The Netflix Engineering team selects a variety of databases to empower streaming at scale.

---

* [How YouTube Handles Massive Video Uploads](https://bytebytego.com/guides/how-does-youtube-handle-massive-video-content-upload)

---

Netflix takes this a step further with its [Open Connect](https://openconnect.netflix.com) program. In this approach, they partner with thousands of Internet Service Providers (ISPs) to localize their traffic and deliver their content more efficiently.

---

- [Netflix Video Encoding at Scale](https://netflixtechblog.com/high-quality-video-encoding-at-scale-d159db052746)
- [Netflix Shot based encoding](https://netflixtechblog.com/optimized-shot-based-encodes-now-streaming-4b9464204830)

---

Usually, a video file can be split into equal size chunks based on timestamps but Netflix instead splits chunks based on scenes. This slight variation becomes a huge factor for a better user experience since whenever the client requests a chunk from the",[],correctness,3.0,4.0,4.0,,3.6666666666666665,0.5773502691896258
15,How does Netflix handle video streaming at scale?,Error generating answer: Both Groq and Ollama providers failed. Ensure Ollama is running (ollama serve) and llama3.2 model is pulled (ollama pull llama3.2),"The Netflix Engineering team selects a variety of databases to empower streaming at scale.

---

* [How YouTube Handles Massive Video Uploads](https://bytebytego.com/guides/how-does-youtube-handle-massive-video-content-upload)

---

Netflix takes this a step further with its [Open Connect](https://openconnect.netflix.com) program. In this approach, they partner with thousands of Internet Service Providers (ISPs) to localize their traffic and deliver their content more efficiently.

---

- [Netflix Video Encoding at Scale](https://netflixtechblog.com/high-quality-video-encoding-at-scale-d159db052746)
- [Netflix Shot based encoding](https://netflixtechblog.com/optimized-shot-based-encodes-now-streaming-4b9464204830)

---

Usually, a video file can be split into equal size chunks based on timestamps but Netflix instead splits chunks based on scenes. This slight variation becomes a huge factor for a better user experience since whenever the client requests a chunk from the",[],completeness,4.0,4.0,3.0,,3.6666666666666665,0.5773502691896258
15,How does Netflix handle video streaming at scale?,Error generating answer: Both Groq and Ollama providers failed. Ensure Ollama is running (ollama serve) and llama3.2 model is pulled (ollama pull llama3.2),"The Netflix Engineering team selects a variety of databases to empower streaming at scale.

---

* [How YouTube Handles Massive Video Uploads](https://bytebytego.com/guides/how-does-youtube-handle-massive-video-content-upload)

---

Netflix takes this a step further with its [Open Connect](https://openconnect.netflix.com) program. In this approach, they partner with thousands of Internet Service Providers (ISPs) to localize their traffic and deliver their content more efficiently.

---

- [Netflix Video Encoding at Scale](https://netflixtechblog.com/high-quality-video-encoding-at-scale-d159db052746)
- [Netflix Shot based encoding](https://netflixtechblog.com/optimized-shot-based-encodes-now-streaming-4b9464204830)

---

Usually, a video file can be split into equal size chunks based on timestamps but Netflix instead splits chunks based on scenes. This slight variation becomes a huge factor for a better user experience since whenever the client requests a chunk from the",[],relevance,4.0,4.0,5.0,,4.333333333333333,0.5773502691896258
15,How does Netflix handle video streaming at scale?,Error generating answer: Both Groq and Ollama providers failed. Ensure Ollama is running (ollama serve) and llama3.2 model is pulled (ollama pull llama3.2),"The Netflix Engineering team selects a variety of databases to empower streaming at scale.

---

* [How YouTube Handles Massive Video Uploads](https://bytebytego.com/guides/how-does-youtube-handle-massive-video-content-upload)

---

Netflix takes this a step further with its [Open Connect](https://openconnect.netflix.com) program. In this approach, they partner with thousands of Internet Service Providers (ISPs) to localize their traffic and deliver their content more efficiently.

---

- [Netflix Video Encoding at Scale](https://netflixtechblog.com/high-quality-video-encoding-at-scale-d159db052746)
- [Netflix Shot based encoding](https://netflixtechblog.com/optimized-shot-based-encodes-now-streaming-4b9464204830)

---

Usually, a video file can be split into equal size chunks based on timestamps but Netflix instead splits chunks based on scenes. This slight variation becomes a huge factor for a better user experience since whenever the client requests a chunk from the",[],clarity,4.0,5.0,4.0,,4.333333333333333,0.5773502691896258
15,How does Netflix handle video streaming at scale?,Error generating answer: Both Groq and Ollama providers failed. Ensure Ollama is running (ollama serve) and llama3.2 model is pulled (ollama pull llama3.2),"The Netflix Engineering team selects a variety of databases to empower streaming at scale.

---

* [How YouTube Handles Massive Video Uploads](https://bytebytego.com/guides/how-does-youtube-handle-massive-video-content-upload)

---

Netflix takes this a step further with its [Open Connect](https://openconnect.netflix.com) program. In this approach, they partner with thousands of Internet Service Providers (ISPs) to localize their traffic and deliver their content more efficiently.

---

- [Netflix Video Encoding at Scale](https://netflixtechblog.com/high-quality-video-encoding-at-scale-d159db052746)
- [Netflix Shot based encoding](https://netflixtechblog.com/optimized-shot-based-encodes-now-streaming-4b9464204830)

---

Usually, a video file can be split into equal size chunks based on timestamps but Netflix instead splits chunks based on scenes. This slight variation becomes a huge factor for a better user experience since whenever the client requests a chunk from the",[],citations,3.0,3.0,3.0,,3.0,0.0
16,How does Google handle billions of searches per day?,Error generating answer: Both Groq and Ollama providers failed. Ensure Ollama is running (ollama serve) and llama3.2 model is pulled (ollama pull llama3.2),"| Salesforce | [How they handle 1.3 billion transactions a day](http://highscalability.com/blog/2013/9/23/salesforce-architecture-how-they-handle-13-billion-transacti.html) |

---

| Salesforce | [How they handle 1.3 billion transactions a day](http://highscalability.com/blog/2013/9/23/salesforce-architecture-how-they-handle-13-billion-transacti.html) |

---

* 150 billion tweets delivered on fanout per month * (400 requests per second / 1 billion requests per month)
* 4,000 search requests per second
* 10 billion searches per month * (400 requests per second / 1 billion requests per month)

---

* 100 million active users
* 500 million tweets per day or 15 billion tweets per month
* Each tweet averages a fanout of 10 deliveries
* 5 billion total tweets delivered on fanout per day
* 150 billion tweets delivered on fanout per month

---

$$
5 \space percent \times 2 \space billion = 100 \space million/day
$$  
**What would be Requests Per Second (RPS) for our system?**  
2 billion requests per day translate into 24K requests per second.  
$$",[],correctness,4.0,4.0,5.0,,4.333333333333333,0.5773502691896258
16,How does Google handle billions of searches per day?,Error generating answer: Both Groq and Ollama providers failed. Ensure Ollama is running (ollama serve) and llama3.2 model is pulled (ollama pull llama3.2),"| Salesforce | [How they handle 1.3 billion transactions a day](http://highscalability.com/blog/2013/9/23/salesforce-architecture-how-they-handle-13-billion-transacti.html) |

---

| Salesforce | [How they handle 1.3 billion transactions a day](http://highscalability.com/blog/2013/9/23/salesforce-architecture-how-they-handle-13-billion-transacti.html) |

---

* 150 billion tweets delivered on fanout per month * (400 requests per second / 1 billion requests per month)
* 4,000 search requests per second
* 10 billion searches per month * (400 requests per second / 1 billion requests per month)

---

* 100 million active users
* 500 million tweets per day or 15 billion tweets per month
* Each tweet averages a fanout of 10 deliveries
* 5 billion total tweets delivered on fanout per day
* 150 billion tweets delivered on fanout per month

---

$$
5 \space percent \times 2 \space billion = 100 \space million/day
$$  
**What would be Requests Per Second (RPS) for our system?**  
2 billion requests per day translate into 24K requests per second.  
$$",[],completeness,3.0,3.0,3.0,,3.0,0.0
16,How does Google handle billions of searches per day?,Error generating answer: Both Groq and Ollama providers failed. Ensure Ollama is running (ollama serve) and llama3.2 model is pulled (ollama pull llama3.2),"| Salesforce | [How they handle 1.3 billion transactions a day](http://highscalability.com/blog/2013/9/23/salesforce-architecture-how-they-handle-13-billion-transacti.html) |

---

| Salesforce | [How they handle 1.3 billion transactions a day](http://highscalability.com/blog/2013/9/23/salesforce-architecture-how-they-handle-13-billion-transacti.html) |

---

* 150 billion tweets delivered on fanout per month * (400 requests per second / 1 billion requests per month)
* 4,000 search requests per second
* 10 billion searches per month * (400 requests per second / 1 billion requests per month)

---

* 100 million active users
* 500 million tweets per day or 15 billion tweets per month
* Each tweet averages a fanout of 10 deliveries
* 5 billion total tweets delivered on fanout per day
* 150 billion tweets delivered on fanout per month

---

$$
5 \space percent \times 2 \space billion = 100 \space million/day
$$  
**What would be Requests Per Second (RPS) for our system?**  
2 billion requests per day translate into 24K requests per second.  
$$",[],relevance,5.0,5.0,4.0,,4.666666666666667,0.5773502691896258
16,How does Google handle billions of searches per day?,Error generating answer: Both Groq and Ollama providers failed. Ensure Ollama is running (ollama serve) and llama3.2 model is pulled (ollama pull llama3.2),"| Salesforce | [How they handle 1.3 billion transactions a day](http://highscalability.com/blog/2013/9/23/salesforce-architecture-how-they-handle-13-billion-transacti.html) |

---

| Salesforce | [How they handle 1.3 billion transactions a day](http://highscalability.com/blog/2013/9/23/salesforce-architecture-how-they-handle-13-billion-transacti.html) |

---

* 150 billion tweets delivered on fanout per month * (400 requests per second / 1 billion requests per month)
* 4,000 search requests per second
* 10 billion searches per month * (400 requests per second / 1 billion requests per month)

---

* 100 million active users
* 500 million tweets per day or 15 billion tweets per month
* Each tweet averages a fanout of 10 deliveries
* 5 billion total tweets delivered on fanout per day
* 150 billion tweets delivered on fanout per month

---

$$
5 \space percent \times 2 \space billion = 100 \space million/day
$$  
**What would be Requests Per Second (RPS) for our system?**  
2 billion requests per day translate into 24K requests per second.  
$$",[],clarity,4.0,4.0,4.0,,4.0,0.0
16,How does Google handle billions of searches per day?,Error generating answer: Both Groq and Ollama providers failed. Ensure Ollama is running (ollama serve) and llama3.2 model is pulled (ollama pull llama3.2),"| Salesforce | [How they handle 1.3 billion transactions a day](http://highscalability.com/blog/2013/9/23/salesforce-architecture-how-they-handle-13-billion-transacti.html) |

---

| Salesforce | [How they handle 1.3 billion transactions a day](http://highscalability.com/blog/2013/9/23/salesforce-architecture-how-they-handle-13-billion-transacti.html) |

---

* 150 billion tweets delivered on fanout per month * (400 requests per second / 1 billion requests per month)
* 4,000 search requests per second
* 10 billion searches per month * (400 requests per second / 1 billion requests per month)

---

* 100 million active users
* 500 million tweets per day or 15 billion tweets per month
* Each tweet averages a fanout of 10 deliveries
* 5 billion total tweets delivered on fanout per day
* 150 billion tweets delivered on fanout per month

---

$$
5 \space percent \times 2 \space billion = 100 \space million/day
$$  
**What would be Requests Per Second (RPS) for our system?**  
2 billion requests per day translate into 24K requests per second.  
$$",[],citations,2.0,3.0,2.0,,2.3333333333333335,0.5773502691896258
17,Design a web crawler like Google's,Error generating answer: Both Groq and Ollama providers failed. Ensure Ollama is running (ollama serve) and llama3.2 model is pulled (ollama pull llama3.2),"| Design a scalable web crawler like Google | [quora.com](https://www.quora.com/How-can-I-build-a-web-crawler-from-scratch) |

---

# Design a web crawler

---

| Design a search engine like Google |

---

##  
### Cloud Management and Analytics  
4. Design a cloud solution provider like Amazon Web Services  
5. Design an analytics system like Google Analytics

---

We might also choose to support a `Robots.txt` file that gives webmasters control of crawl frequency.",[],correctness,4.0,4.0,3.0,,3.6666666666666665,0.5773502691896258
17,Design a web crawler like Google's,Error generating answer: Both Groq and Ollama providers failed. Ensure Ollama is running (ollama serve) and llama3.2 model is pulled (ollama pull llama3.2),"| Design a scalable web crawler like Google | [quora.com](https://www.quora.com/How-can-I-build-a-web-crawler-from-scratch) |

---

# Design a web crawler

---

| Design a search engine like Google |

---

##  
### Cloud Management and Analytics  
4. Design a cloud solution provider like Amazon Web Services  
5. Design an analytics system like Google Analytics

---

We might also choose to support a `Robots.txt` file that gives webmasters control of crawl frequency.",[],completeness,3.0,3.0,3.0,,3.0,0.0
17,Design a web crawler like Google's,Error generating answer: Both Groq and Ollama providers failed. Ensure Ollama is running (ollama serve) and llama3.2 model is pulled (ollama pull llama3.2),"| Design a scalable web crawler like Google | [quora.com](https://www.quora.com/How-can-I-build-a-web-crawler-from-scratch) |

---

# Design a web crawler

---

| Design a search engine like Google |

---

##  
### Cloud Management and Analytics  
4. Design a cloud solution provider like Amazon Web Services  
5. Design an analytics system like Google Analytics

---

We might also choose to support a `Robots.txt` file that gives webmasters control of crawl frequency.",[],relevance,4.0,4.0,4.0,,4.0,0.0
17,Design a web crawler like Google's,Error generating answer: Both Groq and Ollama providers failed. Ensure Ollama is running (ollama serve) and llama3.2 model is pulled (ollama pull llama3.2),"| Design a scalable web crawler like Google | [quora.com](https://www.quora.com/How-can-I-build-a-web-crawler-from-scratch) |

---

# Design a web crawler

---

| Design a search engine like Google |

---

##  
### Cloud Management and Analytics  
4. Design a cloud solution provider like Amazon Web Services  
5. Design an analytics system like Google Analytics

---

We might also choose to support a `Robots.txt` file that gives webmasters control of crawl frequency.",[],clarity,4.0,4.0,4.0,,4.0,0.0
17,Design a web crawler like Google's,Error generating answer: Both Groq and Ollama providers failed. Ensure Ollama is running (ollama serve) and llama3.2 model is pulled (ollama pull llama3.2),"| Design a scalable web crawler like Google | [quora.com](https://www.quora.com/How-can-I-build-a-web-crawler-from-scratch) |

---

# Design a web crawler

---

| Design a search engine like Google |

---

##  
### Cloud Management and Analytics  
4. Design a cloud solution provider like Amazon Web Services  
5. Design an analytics system like Google Analytics

---

We might also choose to support a `Robots.txt` file that gives webmasters control of crawl frequency.",[],citations,3.0,3.0,3.0,,3.0,0.0
18,Design a search autocomplete system,Error generating answer: Both Groq and Ollama providers failed. Ensure Ollama is running (ollama serve) and llama3.2 model is pulled (ollama pull llama3.2),"* [Autocomplete Search (2 parts) at Traveloka](https://medium.com/traveloka-engineering/high-quality-autocomplete-search-part-2-d5b15bb0dadf)

---

- [Design Autocomplete for Search Engines](https://algomaster.io/learn/system-design-interviews/design-instagram)
- [Design Load Balancer](https://algomaster.io/learn/system-design-interviews/design-load-balancer)

---

# Design the Twitter timeline and search

---

* [Implementing Search Engines](http://www.ardendertat.com/2012/01/11/implementing-search-engines/)  
**Design a recommendation system**
Reference:
* [Hulu’s Recommendation System](http://tech.hulu.com/blog/2011/09/19/recommendation-system.html)

---

| Design a search engine like Google |",[],correctness,5.0,4.0,4.0,,4.333333333333333,0.5773502691896258
18,Design a search autocomplete system,Error generating answer: Both Groq and Ollama providers failed. Ensure Ollama is running (ollama serve) and llama3.2 model is pulled (ollama pull llama3.2),"* [Autocomplete Search (2 parts) at Traveloka](https://medium.com/traveloka-engineering/high-quality-autocomplete-search-part-2-d5b15bb0dadf)

---

- [Design Autocomplete for Search Engines](https://algomaster.io/learn/system-design-interviews/design-instagram)
- [Design Load Balancer](https://algomaster.io/learn/system-design-interviews/design-load-balancer)

---

# Design the Twitter timeline and search

---

* [Implementing Search Engines](http://www.ardendertat.com/2012/01/11/implementing-search-engines/)  
**Design a recommendation system**
Reference:
* [Hulu’s Recommendation System](http://tech.hulu.com/blog/2011/09/19/recommendation-system.html)

---

| Design a search engine like Google |",[],completeness,4.0,4.0,4.0,,4.0,0.0
18,Design a search autocomplete system,Error generating answer: Both Groq and Ollama providers failed. Ensure Ollama is running (ollama serve) and llama3.2 model is pulled (ollama pull llama3.2),"* [Autocomplete Search (2 parts) at Traveloka](https://medium.com/traveloka-engineering/high-quality-autocomplete-search-part-2-d5b15bb0dadf)

---

- [Design Autocomplete for Search Engines](https://algomaster.io/learn/system-design-interviews/design-instagram)
- [Design Load Balancer](https://algomaster.io/learn/system-design-interviews/design-load-balancer)

---

# Design the Twitter timeline and search

---

* [Implementing Search Engines](http://www.ardendertat.com/2012/01/11/implementing-search-engines/)  
**Design a recommendation system**
Reference:
* [Hulu’s Recommendation System](http://tech.hulu.com/blog/2011/09/19/recommendation-system.html)

---

| Design a search engine like Google |",[],relevance,4.0,4.0,4.0,,4.0,0.0
